213;245;45;212;land;false;plains;1
214;252;249;75;land;false;plains;1
215;55;240;236;land;false;plains;1
216;174;196;219;land;false;plains;1
217;170;157;234;land;false;plains;1
218;254;240;100;land;false;plains;1
219;231;180;183;land;false;plains;1
220;179;192;139;land;false;plains;1
221;226;221;200;land;false;plains;1
222;244;190;220;land;false;plains;1
223;159;239;118;land;false;plains;1
224;145;157;246;land;false;plains;1
225;248;254;193;land;false;plains;1
226;230;46;227;land;false;plains;1
227;191;129;233;land;false;plains;1
228;187;253;246;land;false;plains;1
229;222;110;182;land;false;plains;1
230;102;213;246;land;false;plains;1
231;37;251;236;land;false;plains;1
232;115;180;245;land;false;plains;1
233;245;182;84;land;false;plains;1
234;246;138;190;land;false;plains;1
235;209;247;52;land;false;plains;1
236;173;191;246;land;false;plains;1
237;230;210;97;land;false;plains;1
238;222;201;99;land;false;plains;1
239;162;227;203;land;false;plains;1
240;219;160;183;land;false;plains;1
241;144;206;204;land;false;plains;1
242;244;163;247;land;false;plains;1
243;152;248;209;land;false;plains;1
244;219;55;244;land;false;plains;1
245;236;170;243;land;false;plains;1
246;184;247;206;land;false;plains;1
247;61;214;228;land;false;plains;1
248;253;242;158;land;false;plains;1
249;145;147;222;land;true;plains;1
250;139;221;221;land;false;plains;1
251;234;118;204;land;false;plains;1
252;103;252;253;land;false;plains;1
253;125;155;242;land;false;plains;1
254;202;100;241;land;false;plains;1
255;244;73;213;land;false;plains;1
256;138;201;236;land;false;plains;1
257;221;224;118;land;false;plains;1
258;115;191;231;land;false;plains;1
259;200;226;113;land;false;plains;1
260;146;249;224;land;false;plains;1
261;219;80;250;land;false;plains;1
262;253;43;212;land;true;plains;1
263;136;209;251;land;false;plains;1
264;241;153;184;land;false;plains;1
265;244;64;211;land;false;plains;1
266;144;203;200;land;false;plains;1
267;245;135;130;land;false;plains;1
268;200;138;226;land;false;plains;1
269;214;216;137;land;true;plains;1
270;214;191;238;land;false;plains;1
271;223;235;238;land;false;plains;1
272;187;71;244;land;false;plains;1
273;185;206;223;land;false;plains;1
274;201;215;93;land;false;plains;1
275;227;160;121;land;false;plains;1
276;147;185;205;land;false;plains;1
277;254;219;114;land;false;plains;1
278;165;252;170;land;false;plains;1
279;205;196;142;land;false;plains;1
280;240;214;102;land;false;plains;1
281;157;221;127;land;false;plains;1
282;232;161;244;land;false;plains;1
283;145;229;231;land;false;plains;1
284;211;213;170;land;false;plains;1
285;248;150;221;land;false;plains;1
286;154;246;166;land;false;plains;1
287;170;140;250;land;false;plains;1
288;108;210;224;land;false;plains;1
289;94;246;245;land;false;plains;1
290;112;248;147;land;false;plains;1
291;142;141;249;land;true;plains;1
292;253;141;148;land;false;plains;1
293;198;245;92;land;false;plains;1
294;82;196;247;land;true;plains;1
295;70;218;225;land;false;plains;1
296;85;239;213;land;false;plains;1
297;232;207;99;land;false;plains;1
298;172;214;199;land;false;plains;1
299;233;129;153;land;false;plains;1
300;111;252;234;land;false;plains;1
301;239;180;133;land;false;plains;1
302;114;243;248;land;false;plains;1
303;235;55;214;land;true;plains;1
304;254;210;149;land;false;plains;1
305;145;229;173;land;false;plains;1
306;236;254;11;land;false;plains;1
307;198;211;123;land;false;plains;1
308;156;150;244;land;false;plains;1
309;246;228;220;land;false;plains;1
310;219;67;225;land;false;plains;1
311;196;233;170;land;false;plains;1
312;147;167;254;land;false;plains;1
313;162;249;152;land;false;plains;1
314;253;222;115;land;false;plains;1
315;236;236;150;land;false;plains;1
316;211;210;133;land;false;plains;1
317;210;239;247;land;false;plains;1
318;173;188;167;land;false;plains;1
319;110;229;244;land;false;plains;1
320;238;43;233;land;false;plains;1
321;226;62;242;land;false;plains;1
322;201;175;251;land;false;plains;1
323;202;107;245;land;false;plains;1
324;219;111;173;land;false;plains;1
325;225;102;193;land;false;plains;1
326;151;164;227;land;false;plains;1
327;203;254;46;land;false;plains;1
328;130;207;171;land;false;plains;1
329;247;203;110;land;false;plains;1
330;194;165;151;land;false;plains;1
331;209;247;106;land;false;plains;1
332;237;181;129;land;false;plains;1
333;228;186;96;land;false;plains;1
334;166;243;143;land;false;plains;1
335;122;244;206;land;false;plains;1
336;138;224;231;land;false;plains;1
337;240;95;184;land;true;plains;1
338;214;106;195;land;false;plains;1
339;229;138;208;land;false;plains;1
340;107;248;226;land;false;plains;1
341;215;163;192;land;false;plains;1
342;216;151;209;land;false;plains;1
343;223;97;236;land;false;plains;1
344;157;204;176;land;false;plains;1
345;171;208;179;land;false;plains;1
346;227;248;205;land;false;plains;1
347;205;180;122;land;false;plains;1
348;152;225;182;land;false;plains;1
349;182;162;174;land;false;plains;1
350;110;227;244;land;false;plains;1
351;218;243;206;land;false;plains;1
352;235;172;123;land;false;plains;1
353;244;252;166;land;false;plains;1
354;240;230;103;land;true;plains;1
355;241;246;163;land;false;plains;1
356;212;194;152;land;false;plains;1
357;233;151;211;land;false;plains;1
358;234;134;187;land;false;plains;1
359;159;178;224;land;false;plains;1
360;112;236;192;land;false;plains;1
361;198;173;164;land;false;plains;1
362;89;202;234;land;false;plains;1
363;206;175;234;land;false;plains;1
364;218;114;240;land;false;plains;1
365;208;227;210;land;false;plains;1
366;200;216;126;land;false;plains;1
367;174;215;154;land;false;plains;1
368;211;188;202;land;false;plains;1
369;125;233;150;land;false;plains;1
370;217;221;140;land;false;plains;1
371;241;205;132;land;false;plains;1
372;187;182;227;land;false;plains;1
373;222;219;186;land;false;plains;1
374;168;247;221;land;false;plains;1
375;178;171;222;land;false;plains;1
376;243;193;136;land;false;plains;1
377;181;115;229;land;false;plains;1
378;125;205;252;land;false;plains;1
379;238;114;190;land;false;plains;1
380;254;248;223;land;false;plains;1
381;171;165;250;land;false;plains;1
382;223;184;174;land;false;plains;1
383;176;225;144;land;false;plains;1
384;253;101;170;land;false;plains;1
385;215;235;133;land;true;plains;1
386;77;234;209;land;false;plains;1
387;223;163;191;land;false;plains;1
388;221;235;140;land;false;plains;1
389;249;83;226;land;false;plains;1
390;247;195;237;land;false;plains;1
391;108;218;179;land;false;plains;1
392;198;143;240;land;false;plains;1
393;237;187;152;land;false;plains;1
394;149;229;172;land;false;plains;1
395;229;250;158;land;false;plains;1
396;162;195;204;land;true;plains;1
397;249;208;175;land;false;plains;1
398;232;223;244;land;false;plains;1
399;191;201;251;land;false;plains;1
400;251;173;186;land;false;plains;1
401;126;137;252;land;false;plains;1
402;208;181;113;land;false;plains;1
403;163;216;237;land;false;plains;1
404;171;252;194;land;false;plains;1
405;211;78;246;land;false;plains;1
406;204;158;169;land;false;plains;1
407;186;247;235;land;false;plains;1
408;163;144;242;land;true;plains;1
409;241;245;21;land;false;plains;1
410;214;169;252;land;false;plains;1
411;215;238;71;land;false;plains;1
412;184;204;175;land;false;plains;1
413;159;239;190;land;false;plains;1
414;200;211;253;land;false;plains;1
415;162;248;97;land;false;plains;1
416;171;249;93;land;false;plains;1
417;142;186;214;land;false;plains;1
418;241;102;203;land;false;plains;1
419;223;84;222;land;false;plains;1
420;135;201;184;land;false;plains;1
421;71;249;202;land;false;plains;1
422;210;218;209;land;false;plains;1
423;226;153;180;land;false;plains;1
424;181;185;173;land;false;plains;1
425;75;215;231;land;false;plains;1
426;84;217;243;land;false;plains;1
427;237;208;150;land;false;plains;1
428;150;229;208;land;false;plains;1
429;229;48;226;land;false;plains;1
430;246;175;159;land;false;plains;1
431;134;222;202;land;false;plains;1
432;93;246;198;land;false;plains;1
433;229;229;133;land;false;plains;1
434;239;224;103;land;false;plains;1
435;233;250;84;land;false;plains;1
436;156;254;162;land;false;plains;1
437;226;235;102;land;false;plains;1
438;189;159;165;land;false;plains;1
439;219;191;154;land;false;plains;1
440;155;193;239;land;false;plains;1
441;249;246;237;land;false;plains;1
442;95;227;240;land;false;plains;1
443;139;254;244;land;false;plains;1
444;172;215;150;land;false;plains;1
445;214;117;186;land;false;plains;1
446;236;225;242;land;false;plains;1
447;225;167;124;land;false;plains;1
448;203;196;232;land;false;plains;1
449;195;127;247;land;false;plains;1
450;70;222;241;land;false;plains;1
451;243;232;253;land;false;plains;1
452;237;160;168;land;false;plains;1
453;154;166;201;land;false;plains;1
454;247;239;233;land;false;plains;1
455;84;196;238;land;false;plains;1
456;195;219;174;land;false;plains;1
457;164;173;226;land;false;plains;1
458;142;254;211;land;false;plains;1
459;225;225;96;land;false;plains;1
460;183;202;235;land;false;plains;1
461;244;252;21;land;false;plains;1
462;238;120;206;land;false;plains;1
463;241;199;126;land;false;plains;1
464;231;150;195;land;false;plains;1
465;254;241;28;land;false;plains;1
466;216;196;109;land;false;plains;1
467;108;197;247;land;true;plains;1
468;222;186;210;land;false;plains;1
469;240;253;171;land;false;plains;1
470;87;214;200;land;false;plains;1
471;196;151;171;land;false;plains;1
472;230;194;112;land;false;plains;1
473;113;241;156;land;true;plains;1
474;85;240;216;land;false;plains;1
475;179;152;222;land;false;plains;1
476;194;176;198;land;false;plains;1
477;232;201;85;land;false;plains;1
478;128;153;237;land;false;plains;1
479;232;110;238;land;false;plains;1
480;182;247;92;land;false;plains;1
481;183;177;241;land;false;plains;1
482;225;210;91;land;false;plains;1
483;224;246;104;land;false;plains;1
484;234;180;100;land;false;plains;1
485;161;174;248;land;false;plains;1
486;207;193;115;land;false;plains;1
487;238;130;157;land;false;plains;1
488;204;174;157;land;false;plains;1
489;235;252;162;land;false;plains;1
490;234;130;232;land;false;plains;1
491;96;226;193;land;false;plains;1
492;129;222;180;land;false;plains;1
493;189;206;165;land;false;plains;1
494;128;245;191;land;false;plains;1
495;220;167;186;land;false;plains;1
496;136;155;218;land;true;plains;1
497;196;168;205;land;false;plains;1
498;124;244;193;land;false;plains;1
499;222;174;192;land;false;plains;1
500;213;109;193;land;false;plains;1
501;142;243;179;land;false;plains;1
502;204;133;176;land;false;plains;1
503;227;111;198;land;false;plains;1
504;158;171;196;land;false;plains;1
505;96;233;249;land;false;plains;1
506;249;53;247;land;false;plains;1
507;251;209;58;land;false;plains;1
508;100;242;180;land;false;plains;1
509;142;146;233;land;false;plains;1
510;252;141;145;land;false;plains;1
511;237;155;160;land;false;plains;1
512;233;176;139;land;false;plains;1
513;113;213;238;land;false;plains;1
514;223;134;169;land;false;plains;1
515;251;96;170;land;false;plains;1
516;235;241;97;land;false;plains;1
517;73;224;227;land;false;plains;1
518;52;239;251;land;false;plains;1
519;104;240;224;land;true;plains;1
520;193;240;188;land;false;plains;1
521;147;178;199;land;false;plains;1
522;212;252;67;land;true;plains;1
523;177;193;164;land;false;plains;1
524;200;95;239;land;false;plains;1
525;207;150;196;land;false;plains;1
526;155;217;158;land;false;plains;1
527;180;115;232;land;false;plains;1
528;138;217;232;land;false;plains;1
529;195;242;105;land;false;plains;1
530;171;225;254;land;true;plains;1
531;222;202;121;land;false;plains;1
532;161;224;137;land;false;plains;1
533;248;227;155;land;false;plains;1
534;227;201;81;land;false;plains;1
535;253;87;215;land;false;plains;1
536;148;201;254;land;false;plains;1
537;236;208;141;land;false;plains;1
538;183;234;169;land;false;plains;1
539;224;155;231;land;false;plains;1
540;252;233;247;land;false;plains;1
541;247;199;237;land;false;plains;1
542;253;144;193;land;false;plains;1
543;176;243;140;land;false;plains;1
544;206;131;242;land;false;plains;1
545;176;178;217;land;false;plains;1
546;217;160;220;land;false;plains;1
547;229;195;199;land;false;plains;1
548;168;104;231;land;false;plains;1
549;215;205;254;land;false;plains;1
550;156;167;237;land;false;plains;1
551;181;219;175;land;false;plains;1
552;246;90;245;land;false;plains;1
553;43;252;226;land;false;plains;1
554;179;237;96;land;false;plains;1
555;189;254;77;land;true;plains;1
556;222;229;191;land;false;plains;1
557;233;178;127;land;false;plains;1
558;249;124;195;land;false;plains;1
559;88;241;194;land;false;plains;1
560;233;244;243;land;false;plains;1
561;233;165;240;land;false;plains;1
562;163;177;183;land;false;plains;1
563;197;146;193;land;false;plains;1
564;104;249;197;land;false;plains;1
565;192;205;173;land;false;plains;1
566;223;218;67;land;false;plains;1
567;202;232;104;land;true;plains;1
568;221;234;109;land;false;plains;1
569;200;224;212;land;false;plains;1
570;240;254;240;land;false;plains;1
571;133;247;252;land;false;plains;1
572;202;244;82;land;false;plains;1
573;187;222;175;land;false;plains;1
574;176;223;200;land;false;plains;1
575;231;118;227;land;false;plains;1
576;239;59;251;land;false;plains;1
577;158;173;254;land;false;plains;1
578;220;35;254;land;false;plains;1
579;241;175;174;land;false;plains;1
580;159;240;245;land;false;plains;1
581;142;132;251;land;false;plains;1
582;114;236;217;land;false;plains;1
583;96;247;220;land;false;plains;1
584;224;212;73;land;false;plains;1
585;253;42;228;land;false;plains;1
586;173;186;222;land;false;plains;1
587;97;250;180;land;false;plains;1
588;180;152;200;land;false;plains;1
589;242;69;216;land;false;plains;1
590;138;226;213;land;false;plains;1
591;175;124;209;land;false;plains;1
592;213;221;77;land;false;plains;1
593;253;248;92;land;false;plains;1
594;208;218;233;land;false;plains;1
595;146;147;223;land;false;plains;1
596;87;219;200;land;false;plains;1
597;215;215;229;land;false;plains;1
598;191;128;212;land;false;plains;1
599;63;232;226;land;false;plains;1
600;232;138;154;land;false;plains;1
601;102;243;194;land;false;plains;1
602;226;133;228;land;false;plains;1
603;105;243;244;land;false;plains;1
604;89;176;238;land;false;plains;1
605;75;247;228;land;false;plains;1
606;226;193;243;land;false;plains;1
607;164;228;128;land;false;plains;1
608;88;200;215;land;false;plains;1
609;194;179;222;land;false;plains;1
610;95;198;245;land;false;plains;1
611;170;192;226;land;false;plains;1
612;139;227;175;land;false;plains;1
613;249;238;145;land;false;plains;1
614;165;245;231;land;false;plains;1
615;183;115;223;land;false;plains;1
616;203;215;111;land;false;plains;1
617;139;247;197;land;false;plains;1
618;156;139;227;land;false;plains;1
619;194;230;237;land;false;plains;1
620;165;128;252;land;false;plains;1
621;203;195;218;land;false;plains;1
622;104;193;250;land;false;plains;1
623;233;104;208;land;false;plains;1
624;243;195;242;land;false;plains;1
625;120;182;199;land;false;plains;1
626;177;125;229;land;false;plains;1
627;167;222;243;land;false;plains;1
628;247;208;143;land;false;plains;1
629;106;206;189;land;false;plains;1
630;248;125;173;land;false;plains;1
631;143;196;167;land;false;plains;1
632;59;251;244;land;true;plains;1
633;143;210;177;land;false;plains;1
634;232;250;101;land;false;plains;1
635;165;197;226;land;true;plains;1
636;76;250;232;land;false;plains;1
637;234;227;50;land;false;plains;1
638;195;192;143;land;false;plains;1
639;197;177;146;land;false;plains;1
640;135;243;229;land;false;plains;1
641;131;207;194;land;false;plains;1
642;115;234;189;land;false;plains;1
643;246;193;89;land;false;plains;1
644;101;164;239;land;false;plains;1
645;224;225;149;land;false;plains;1
646;111;203;205;land;false;plains;1
647;144;207;172;land;false;plains;1
648;226;234;61;land;false;plains;1
649;192;227;111;land;false;plains;1
650;237;247;169;land;false;plains;1
651;189;210;227;land;false;plains;1
652;236;124;164;land;false;plains;1
653;231;183;154;land;false;plains;1
654;137;195;225;land;false;plains;1
655;106;238;212;land;false;plains;1
656;141;177;230;land;false;plains;1
657;149;240;113;land;false;plains;1
658;140;254;226;land;false;plains;1
659;179;209;251;land;false;plains;1
660;178;242;240;land;false;plains;1
661;223;123;235;land;false;plains;1
662;167;252;90;land;false;plains;1
663;195;234;116;land;false;plains;1
664;219;162;190;land;false;plains;1
665;227;150;196;land;false;plains;1
666;183;208;201;land;false;plains;1
667;200;178;172;land;false;plains;1
668;171;192;234;land;false;plains;1
669;195;117;244;land;false;plains;1
670;189;108;253;land;false;plains;1
671;254;126;241;land;false;plains;1
672;242;231;190;land;false;plains;1
673;131;170;209;land;false;plains;1
674;194;147;223;land;false;plains;1
675;176;225;230;land;false;plains;1
676;247;192;106;land;true;plains;1
677;176;246;243;land;false;plains;1
678;213;180;121;land;false;plains;1
679;90;196;219;land;false;plains;1
680;254;96;238;land;true;plains;1
681;211;126;232;land;false;plains;1
682;177;227;230;land;false;plains;1
683;177;176;152;land;false;plains;1
684;233;142;163;land;false;plains;1
685;183;231;209;land;false;plains;1
686;144;218;178;land;false;plains;1
687;198;222;215;land;false;plains;1
688;72;249;243;land;false;plains;1
689;188;168;219;land;false;plains;1
690;219;216;155;land;false;plains;1
691;234;68;242;land;false;plains;1
692;234;174;199;land;false;plains;1
693;195;190;209;land;false;plains;1
694;103;235;192;land;false;plains;1
695;219;251;200;land;false;plains;1
696;218;253;224;land;false;plains;1
697;86;231;196;land;false;plains;1
698;61;245;196;land;false;plains;1
699;186;213;116;land;false;plains;1
700;244;144;197;land;false;plains;1
701;208;233;111;land;false;plains;1
702;117;254;131;land;false;plains;1
703;146;181;237;land;false;plains;1
704;74;232;209;land;false;plains;1
705;206;164;147;land;false;plains;1
706;200;62;249;land;false;plains;1
707;220;141;211;land;false;plains;1
708;137;196;228;land;false;plains;1
709;204;126;179;land;false;plains;1
710;202;186;137;land;false;plains;1
711;102;233;171;land;false;plains;1
712;241;97;251;land;false;plains;1
713;195;137;217;land;false;plains;1
714;173;206;227;land;false;plains;1
715;227;244;232;land;false;plains;1
716;167;230;220;land;false;plains;1
717;145;176;210;land;false;plains;1
718;251;126;236;land;false;plains;1
719;112;226;206;land;false;plains;1
720;241;203;153;land;false;plains;1
721;71;208;245;land;false;plains;1
722;238;239;173;land;false;plains;1
723;145;249;145;land;true;plains;1
724;238;193;159;land;false;plains;1
725;172;144;243;land;false;plains;1
726;231;190;204;land;false;plains;1
727;153;155;203;land;false;plains;1
728;231;241;68;land;true;plains;1
729;157;186;199;land;false;plains;1
730;154;216;162;land;false;plains;1
731;83;235;192;land;false;plains;1
732;238;239;85;land;false;plains;1
733;237;215;122;land;false;plains;1
734;218;135;191;land;false;plains;1
735;171;159;174;land;false;plains;1
736;244;198;202;land;false;plains;1
737;158;220;225;land;false;plains;1
738;195;139;204;land;false;plains;1
739;193;250;88;land;false;plains;1
740;112;225;220;land;false;plains;1
741;189;124;194;land;false;plains;1
742;242;236;45;land;false;plains;1
743;192;150;220;land;false;plains;1
744;125;208;222;land;false;plains;1
745;189;239;124;land;false;plains;1
746;190;153;219;land;false;plains;1
747;171;181;244;land;false;plains;1
748;47;253;205;land;false;plains;1
749;226;191;167;land;false;plains;1
750;232;246;58;land;false;plains;1
751;100;201;241;land;false;plains;1
752;70;250;193;land;false;plains;1
753;146;238;170;land;false;plains;1
754;196;171;251;land;false;plains;1
755;215;131;223;land;false;plains;1
756;202;177;160;land;false;plains;1
757;164;207;172;land;false;plains;1
758;215;241;48;land;true;plains;1
759;163;222;168;land;false;plains;1
760;154;177;176;land;false;plains;1
761;203;209;193;land;false;plains;1
762;57;243;233;land;false;plains;1
763;219;119;245;land;false;plains;1
764;223;249;150;land;false;plains;1
765;198;166;240;land;false;plains;1
766;205;241;239;land;false;plains;1
767;175;137;226;land;false;plains;1
768;246;56;234;land;false;plains;1
769;243;240;40;land;false;plains;1
770;157;251;118;land;false;plains;1
771;245;146;205;land;false;plains;1
772;213;217;142;land;false;plains;1
773;215;93;231;land;false;plains;1
774;114;178;212;land;false;plains;1
775;145;165;230;land;false;plains;1
776;192;184;182;land;false;plains;1
777;87;211;250;land;false;plains;1
778;241;186;122;land;false;plains;1
779;215;181;179;land;false;plains;1
780;254;184;124;land;false;plains;1
781;234;244;244;land;false;plains;1
782;225;155;122;land;false;plains;1
783;88;252;196;land;true;plains;1
784;204;147;230;land;false;plains;1
785;160;179;209;land;false;plains;1
786;130;238;143;land;false;plains;1
787;114;195;243;land;false;plains;1
788;86;249;178;land;false;plains;1
789;185;191;188;land;false;plains;1
790;72;211;218;land;false;plains;1
791;233;186;175;land;false;plains;1
792;251;209;181;land;false;plains;1
793;215;232;64;land;true;plains;1
794;49;227;232;land;false;plains;1
795;253;110;182;land;false;plains;1
796;209;243;88;land;false;plains;1
797;139;240;183;land;false;plains;1
798;241;196;204;land;false;plains;1
799;198;193;125;land;false;plains;1
800;230;221;133;land;false;plains;1
801;110;167;241;land;false;plains;1
802;213;230;156;land;false;plains;1
803;156;212;235;land;false;plains;1
804;165;158;180;land;false;plains;1
805;180;245;77;land;true;plains;1
806;250;199;193;land;true;plains;1
807;175;215;209;land;false;plains;1
808;156;228;224;land;false;plains;1
809;253;221;193;land;false;plains;1
810;147;248;209;land;false;plains;1
811;207;225;111;land;false;plains;1
812;212;214;133;land;false;plains;1
813;183;99;222;land;false;plains;1
814;161;228;236;land;false;plains;1
815;234;164;159;land;false;plains;1
816;133;163;237;land;false;plains;1
817;225;102;190;land;false;plains;1
818;231;142;129;land;false;plains;1
819;99;210;240;land;false;plains;1
820;139;222;149;land;false;plains;1
821;79;228;239;land;false;plains;1
822;76;245;208;land;false;plains;1
